pos_panda_joint1,pos_panda_joint2,pos_panda_joint3,pos_panda_joint4,pos_panda_joint5,pos_panda_joint6,pos_panda_joint7
0.07860699301562502,-0.5302894166293619,-0.019026687228769212,-2.519477207891171,-0.012914939148801707,1.9605099517600824,0.5686074386051363
0.09089670738154787,-0.5938510659271152,0.0024511784086049815,-2.561401775259558,0.002628390303629047,1.9319826644243392,0.5997277704865276
0.10438623280235237,-0.6528134426128531,0.023913900128197163,-2.599834587190779,0.02068779868043258,1.903418033510544,0.6297149681455183
0.11896217448731061,-0.7034102237005424,0.04533715154678308,-2.631805056095981,0.04034243476833321,1.876988396099506,0.65814458594547
0.13418193468347273,-0.7424672759630742,0.06656193527705323,-2.65514372027023,0.0602814209252136,1.8551337005198363,0.6845076437053708
0.149187023926606,-0.7673313006424571,0.08733281263320158,-2.668399781647844,0.07904138335815514,1.840059807867295,0.7081711716520225
0.16287098198346328,-0.776241191746573,0.10707794285958361,-2.67104911530003,0.09521159621882802,1.8332371509179488,0.7285100559209701
0.1739872560249731,-0.7684665069720582,0.12506358341704704,-2.6633862547367757,0.10758952675076561,1.8351260393109712,0.7449500467085244
0.18141620352797538,-0.7442838368389104,0.14039264963984266,-2.646278205434264,0.1152880307931401,1.8452586404749756,0.7571178779316732
0.18440370158880715,-0.7051746330022972,0.15230863421726237,-2.621123714310972,0.11797756850687247,1.8620844779989714,0.7649517967711938
0.18276104864326914,-0.6536670685153165,0.16024357732240446,-2.5896272878667492,0.11591350651876997,1.8834177977250128,0.7688273904995953
0.18276104864326914,-0.6536670685153165,0.16024357732240446,-2.5896272878667492,0.11591350651876997,1.8834177977250128,0.7688273904995953
0.17658983071309908,-0.5911374977313137,0.16402113638179738,-2.5525164432738494,0.10907442031488923,1.9079937633229136,0.7686135344878711
0.16705554129241573,-0.5250438448403303,0.1634354431534879,-2.513912840419052,0.09897010034739484,1.9322284103099534,0.7648831135064231
0.15511773479829305,-0.45781251688084534,0.15894683585910396,-2.474986570634359,0.08664691828808646,1.9552651564288315,0.7580247182289739
0.14185596952158352,-0.3934946442477818,0.15105244920096172,-2.438084837553294,0.07341060511639252,1.9763351885197942,0.7481529699044085
0.12811941517357273,-0.33597883623446734,0.14039092120763552,-2.4057828074751137,0.060404019675885046,1.9953771894783614,0.7353273482655407
0.11441188398406776,-0.28864001950812224,0.12771424277261456,-2.3807274483945617,0.04854038130672489,2.0129693153359796,0.7196201312656036
0.10104461345063509,-0.2541627310245165,0.11366569306654295,-2.3653752127664287,0.038323237768735474,2.0298922721906436,0.7011022230041899
0.08812792567842731,-0.23438928675205783,0.09879592645216828,-2.36177922347623,0.029842154100308882,2.046838491565996,0.6800400383005503
0.07571266989182224,-0.23013309780817615,0.08338824402489298,-2.371244700377048,0.022850259164578723,2.0642963854444485,0.6566783296171224
0.06377643648786613,-0.24127871823320213,0.06760226952890758,-2.394299070232675,0.016791386109937356,2.082224542480496,0.6314261153189555
0.05231190849620315,-0.26668403849057576,0.05141927678883906,-2.4303908452565235,0.010923484356303526,2.100189973131389,0.6046944995582084
0.04116182156365067,-0.30425178896797433,0.034871720057595645,-2.477877914355224,0.004325637482071265,2.1173992358485165,0.5770321524913253
0.030058983713717957,-0.3511852443626253,0.01802081420067214,-2.5343553721374903,-0.0039008054604598996,2.1330637964966677,0.5489782442468982
0.018614430986228392,-0.40404574790884773,0.000984652586731194,-2.5966001542613295,-0.014553140548724919,2.1464587815646077,0.5211188120108865
0.006304811288544876,-0.4590541010424758,-0.016091689504304618,-2.6610330419898975,-0.02807483221442819,2.157383893472783,0.4939925726459773
-0.007411290121306813,-0.5123447413232753,-0.03315781865842471,-2.7239212683855207,-0.044491482109948244,2.166229584232031,0.46797283235539666
-0.022884336051016696,-0.5601073052586596,-0.05032156613212013,-2.781672161869361,-0.0633067668100269,2.1739351276145253,0.4433616286513704
-0.04075230950013964,-0.5998240606783121,-0.06834677217117413,-2.8323706425347,-0.08414791222291118,2.182217833995633,0.41970756665122266
-0.05957943156371659,-0.6261550390990784,-0.08641412171258711,-2.8704751798802164,-0.10447003572024283,2.192102177384447,0.398570633494856
-0.07887866483161243,-0.6379394314596603,-0.10489612208061505,-2.8956293965256528,-0.12329943447917113,2.2049802321772827,0.3794859859064612
-0.09704633101215787,-0.6336635137987026,-0.12335508132574535,-2.906826981315895,-0.13907628514343617,2.2213858255484524,0.362778944004857
-0.1121502371163734,-0.6127551798331625,-0.14087551595182557,-2.9038413996020687,-0.1503492332688987,2.241063214009692,0.3487416140085955
-0.12229339399266603,-0.5759456394350462,-0.15648095202964196,-2.8873750910088445,-0.15609869783894492,2.263024208421701,0.3374795958480945
-0.12624837661566257,-0.52528623656349,-0.16911292573014602,-2.858973740762969,-0.1557171379245057,2.285704786156817,0.32899686460018884
-0.12374501790196302,-0.4640138666070506,-0.177992538132826,-2.8208894980863013,-0.14935915866046923,2.3073272994437986,0.3230779132384214
-0.11560987065977102,-0.39621877683294127,-0.18245297449675402,-2.7758809090112377,-0.13770670577276078,2.326189800612168,0.3197255487754802
-0.10341110823735278,-0.3263342286834314,-0.18217672092029602,-2.727037333149517,-0.12230605409976114,2.3411747964970537,0.3189706727119388
-0.08893397947659576,-0.2588987406373935,-0.1772554757306306,-2.677673452016167,-0.10504457642007115,2.3518998756485665,0.32123753639633446
-0.07358612234572082,-0.19795718712597932,-0.16832024586279992,-2.6310749409617094,-0.08792511800123748,2.358829812158099,0.32706107086969993
-0.05820518003047592,-0.14705485805468843,-0.1563779325071737,-2.5905322946489093,-0.07248557896946828,2.3630463769813925,0.33696975045019784
-0.043079966903756706,-0.10883947105536773,-0.14258170669808834,-2.5588848438054397,-0.059637334022024646,2.365880113132704,0.35111111814098184
-0.028273613565379385,-0.08514799062619627,-0.12783741430531226,-2.5385667827254865,-0.04958072829708993,2.368565464628828,0.3693485230222864
-0.013804914787654887,-0.07694428671305964,-0.11265925653462716,-2.53131376037683,-0.04206548197910376,2.371952083063519,0.3913913070808386
0.0005801802386962152,-0.0843352374965205,-0.09723826685641601,-2.537995092506267,-0.036538839540660284,2.3761712510019315,0.41672505730395937
0.014050395387335435,-0.10652191989583226,-0.08145297346541369,-2.558390473030495,-0.03215695416399722,2.3807993721438194,0.4447731810215556
0.027335374420768055,-0.1418877125595719,-0.06507830090532085,-2.5912098514212465,-0.027909655240109466,2.3848818474678612,0.47481511893438544
