eff_panda_joint1,eff_panda_joint2,eff_panda_joint3,eff_panda_joint4,eff_panda_joint5,eff_panda_joint6,eff_panda_joint7
-2.8224934298788527,14.483659136473202,-5.6208575798633,-16.48058216221641,-0.5139496944194487,-1.383306276388006,0.02854444056836249
-1.989591143416932,19.931904319431236,-4.50896478088139,-16.781866177317998,-0.4875016954572163,-1.4621917339810373,0.014894986675944567
-1.1288097858594188,24.73991511751379,-3.294408562895255,-17.26353944944424,-0.44668625409305135,-1.4891280689216233,0.000574060490037445
-0.48567408462449774,28.31095606546383,-2.0130849842063308,-17.833812472092394,-0.46448384756387745,-1.4026440707547365,0.009216578141100088
0.10827658635337548,30.541941608255385,-1.2167740325033702,-17.675863706007704,-0.4909129598756067,-1.5150509321284313,-0.0005143276078997375
0.5226832419832511,30.931844203876537,-0.6720661160626281,-17.471634965168754,-0.43901210931513035,-1.47989326618123,-0.006611246375213194
0.5740459660586239,29.381654163584887,-0.19285218291999504,-17.402622452903916,-0.44792096195862807,-1.3451931887681075,0.005886026344699984
0.6975576605194861,26.99851443709288,-0.09391828094089694,-16.271559785530194,-0.457236401493909,-1.4012726997564127,-0.009756518560840227
0.8090067905510961,23.212488805907647,0.03801234782027364,-15.591550731327878,-0.4065367617295316,-1.3461192317293955,-0.01860085481416452
0.704271350501754,18.62871338175192,0.3568074591522078,-15.605959761303447,-0.43850878013607053,-1.2465768813124822,-0.01029556378715857
0.8373019965703131,14.103012264171362,0.6561245800802207,-15.60108562720655,-0.45090836579385335,-1.3929492124344949,-0.016204193090158688
0.8586335822396944,9.661032867641358,0.8138443454273531,-16.348916930330656,-0.5189511363667321,-1.4946753575298168,-0.022317511689849745
0.8586335822396944,9.661032867641358,0.8138443454273531,-16.348916930330656,-0.5189511363667321,-1.4946753575298168,-0.022317511689849745
0.5613079789264088,5.938153464133,1.0795325291721873,-17.677974832422475,-0.599792969524131,-1.551178217830729,0.0005667145626757797
0.4562493932334241,2.5479147493853582,1.2499636978296622,-19.28752706294557,-0.6426346419239788,-1.7520847452315855,0.008101346066662506
0.43913169949360853,0.05240171577475147,1.3710664702368822,-20.849299103255525,-0.6418827366187384,-1.8897692132664168,0.010708389767786953
0.47307211301037183,-1.6315929954589004,1.5768905672429268,-21.92775400240718,-0.6843312714027168,-2.0538840991395633,0.019194762320293372
0.8586083070602628,-3.0305368056134165,1.8820924399134311,-22.758518699683865,-0.6662680970695413,-2.1040820169362737,0.018156729224074915
